,154445,,,,36.85,-120.46,-8,40,-8,c,w/m2,w/m2
2012,10,19,10,0,94,851,602,18.51551819,27.80169067,994,301,2
2012,10,19,11,0,99,879,682,20.58731079,29.9074646,994,303,3
2012,10,19,12,0,100,885,700,21.78173828,31.12197266,993,306,3
2012,10,19,13,0,97,869,653,22.02627563,31.37072144,992,308,3
2012,10,19,14,0,91,829,546,21.50086975,30.8364502,991,310,3
2012,10,19,15,0,79,748,390,20.25404358,29.56881104,991,310,3
2012,10,19,16,0,59,584,202,18.31877136,27.60201416,991,309,3
2012,10,19,17,0,20,171,28,15.57943726,24.81942139,991,303,3
2012,10,19,18,0,0,0,0,13.57217407,22.7812439,991,300,3
2012,10,19,19,0,0,0,0,12.06109619,21.2472168,992,299,3
2012,10,19,20,0,0,0,0,10.72470093,19.89064941,992,299,3
2012,10,19,21,0,0,0,0,9.482543945,18.62984619,992,298,3
2012,10,19,22,0,0,0,0,8.332946777,17.46297607,992,297,3
2012,10,19,23,0,0,0,0,7.246582031,16.36028442,991,293,2
2012,10,20,0,0,0,0,0,6.290039063,15.38927612,991,289,2
2012,10,20,1,0,0,0,0,5.477386475,14.56417236,991,282,2
2012,10,20,2,0,0,0,0,4.811676025,13.88823853,991,281,2
2012,10,20,3,0,0,0,0,4.238525391,13.30611572,991,286,3
2012,10,20,4,0,0,0,0,3.730102539,12.78966675,991,289,2
2012,10,20,5,0,0,0,0,3.313201904,12.36611328,991,289,2
2012,10,20,6,0,0,0,0,3.135803223,12.18590698,991,283,2
2012,10,20,7,0,41,406,97,4.831085205,13.90783081,991,277,1
2012,10,20,8,0,69,671,285,7.698883057,16.81939087,991,272,1
2012,10,20,9,0,85,789,461,10.89440918,20.0630127,991,270,1
2012,10,20,10,0,94,848,596,13.75363159,22.96553955,990,274,2
2012,10,20,11,0,98,874,675,16.11297607,25.36132202,990,280,2
2012,10,20,12,0,99,877,691,17.68789673,26.96117554,989,286,2
2012,10,20,13,0,97,860,643,18.28709412,27.57000122,988,292,2
2012,10,20,14,0,90,819,536,17.95909119,27.23677979,987,296,2
2012,10,20,15,0,78,738,381,16.71835327,25.97640381,987,299,2
2012,10,20,16,0,58,571,196,14.73721313,23.96447144,987,300,2
2012,10,20,17,0,18,154,25,12.10650635,21.29369507,987,297,3
2012,10,20,18,0,0,0,0,10.31420898,19.47438965,988,295,3
2012,10,20,19,0,0,0,0,8.854736328,17.99291382,989,291,3
2012,10,20,20,0,0,0,0,7.445678711,16.56258545,990,285,3
2012,10,20,21,0,0,0,0,6.196929932,15.29482422,990,279,2
2012,10,20,22,0,0,0,0,5.08782959,14.16866455,990,276,2
2012,10,20,23,0,0,0,0,4.09487915,13.1602417,991,274,2
2012,10,21,0,0,0,0,0,3.360015869,12.41375122,991,273,2
2012,10,21,1,0,0,0,0,2.89440918,11.94069824,991,271,2
2012,10,21,2,0,0,0,0,2.482147217,11.52181396,991,268,2
2012,10,21,3,0,0,0,0,2.062011719,11.09481201,991,267,2
2012,10,21,4,0,0,0,0,1.740814209,10.76830444,991,266,2
2012,10,21,5,0,0,0,0,1.539428711,10.56353149,991,265,2
2012,10,21,6,0,0,0,0,1.572357178,10.59697876,991,265,2
2012,10,21,7,0,40,400,94,2.862365723,11.90792236,992,269,2
2012,10,21,8,0,69,671,282,5.169525146,14.25133667,992,272,1
2012,10,21,9,0,85,792,459,8.230987549,17.35939941,993,275,1
2012,10,21,10,0,94,854,596,10.98937988,20.15929565,992,280,1
2012,10,21,11,0,99,883,678,12.90988159,22.1088501,992,286,1
2012,10,21,12,0,100,890,696,14.0484314,23.2647644,991,291,2
2012,10,21,13,0,97,876,649,14.49627686,23.71953735,991,294,2
2012,10,21,14,0,91,835,542,14.22116089,23.44024048,990,294,2
2012,10,21,15,0,79,753,384,13.15579224,22.35863647,990,292,2
2012,10,21,16,0,80,295,150,11.33389282,20.50917969,990,291,2
2012,10,21,17,0,16,0,16,8.610290527,17.74468384,990,291,3
2012,10,21,18,0,0,0,0,6.925689697,16.03460083,991,292,3
2012,10,21,19,0,0,0,0,5.687805176,14.77776489,991,292,3
2012,10,21,20,0,0,0,0,4.907684326,13.9855896,991,292,2
2012,10,21,21,0,0,0,0,4.613586426,13.68688354,992,290,2
2012,10,21,22,0,0,0,0,4.432281494,13.50283203,991,286,2
2012,10,21,23,0,0,0,0,4.30682373,13.3755127,990,280,2
2012,10,22,0,0,0,0,0,4.014526367,13.07866821,990,273,1
2012,10,22,1,0,0,0,0,3.593902588,12.65142212,990,266,1
2012,10,22,2,0,0,0,0,3.12411499,12.17418823,990,259,1
2012,10,22,3,0,0,0,0,2.71105957,11.75460205,989,239,1
2012,10,22,4,0,0,0,0,2.447387695,11.48668823,989,197,1
2012,10,22,5,0,0,0,0,2.199554443,11.23476563,990,169,2
2012,10,22,6,0,0,0,0,1.975219727,11.00682983,989,161,3
2012,10,22,7,0,36,0,36,2.517547607,11.55794678,990,160,3
2012,10,22,8,0,20,0,20,3.703887939,12.76320801,990,163,4
2012,10,22,9,0,18,0,18,4.803283691,13.87981567,990,170,4
2012,10,22,10,0,255,65,293,5.778625488,14.87017212,990,182,3
2012,10,22,11,0,299,263,470,6.581634521,15.68544922,990,199,3
2012,10,22,12,0,254,24,269,7.466552734,16.58379517,989,217,2
2012,10,22,13,0,261,42,288,8.745361328,17.88186035,989,232,2
2012,10,22,14,0,23,0,23,8.723876953,17.86000977,990,246,3
2012,10,22,15,0,21,0,21,8.27532959,17.40465698,991,256,3
2012,10,22,16,0,26,0,26,6.993927002,16.1038147,991,262,3
2012,10,22,17,0,2,0,2,4.774475098,13.85024414,992,265,2
2012,10,22,18,0,0,0,0,3.649749756,12.70778809,993,262,2
2012,10,22,19,0,0,0,0,2.869506836,11.91497192,993,257,2
2012,10,22,20,0,0,0,0,2.041229248,11.07320557,993,252,2
2012,10,22,21,0,0,0,0,1.254150391,10.27294312,994,249,2
2012,10,22,22,0,0,0,0,0.659759521,9.668450928,995,245,1
2012,10,22,23,0,0,0,0,0.200805664,9.201593018,995,239,1
2012,10,23,0,0,0,0,0,-0.135528564,8.859429932,995,227,1
2012,10,23,1,0,0,0,0,-0.281646729,8.710656738,995,215,1
2012,10,23,2,0,0,0,0,-0.186706543,8.807366943,994,201,1
2012,10,23,3,0,0,0,0,0.024597168,9.022332764,995,196,1
2012,10,23,4,0,0,0,0,0.173370361,9.173669434,995,198,1
2012,10,23,5,0,0,0,0,0.310089111,9.312677002,995,212,0
2012,10,23,6,0,0,0,0,0.659881592,9.668389893,995,238,0
2012,10,23,7,0,45,156,65,1.563293457,10.58687744,996,267,0
2012,10,23,8,0,119,232,191,3.222167969,12.27272949,997,293,0
2012,10,23,9,0,196,240,308,4.907775879,13.98491821,997,299,1
2012,10,23,10,0,255,275,415,6.351104736,15.45049438,997,295,0
2012,10,23,11,0,254,441,539,7.61026001,16.7288147,997,288,0
2012,10,23,12,0,249,467,558,8.421905518,17.55278931,996,287,1
2012,10,23,13,0,264,347,480,8.923309326,18.06179199,996,293,1
2012,10,23,14,0,193,443,428,8.924041748,18.06261597,995,301,1
2012,10,23,15,0,113,528,323,8.085632324,17.21157227,995,309,1
2012,10,23,16,0,79,262,139,6.651611328,15.75585327,995,317,2
2012,10,23,17,0,14,0,14,4.314147949,13.3822876,995,322,2
2012,10,23,18,0,0,0,0,3.315368652,12.36760864,996,325,2
2012,10,23,19,0,0,0,0,2.49710083,11.53606567,996,329,2
2012,10,23,20,0,0,0,0,1.750976563,10.7776123,996,331,2
2012,10,23,21,0,0,0,0,1.028717041,10.0432373,997,332,2
2012,10,23,22,0,0,0,0,0.376037598,9.379388428,997,332,2
2012,10,23,23,0,0,0,0,-0.19821167,8.795129395,997,331,2
2012,10,24,0,0,0,0,0,-0.698852539,8.285577393,997,331,2
2012,10,24,1,0,0,0,0,-1.054534912,7.923516846,997,330,1
2012,10,24,2,0,0,0,0,-1.258850098,7.715509033,997,328,1
2012,10,24,3,0,0,0,0,-1.424499512,7.546838379,997,322,1
2012,10,24,4,0,0,0,0,-1.610900879,7.356896973,998,315,1
2012,10,24,5,0,0,0,0,-1.814239502,7.149743652,998,302,0
2012,10,24,6,0,0,0,0,-1.863891602,7.099145508,998,279,0
2012,10,24,7,0,38,406,88,0.665039063,9.673120117,998,246,0
2012,10,24,8,0,67,687,278,3.879272461,12.9399353,999,242,0
2012,10,24,9,0,82,807,454,7.178344727,16.29000244,999,260,1
2012,10,24,10,0,220,425,464,9.066589355,18.20684204,999,264,1
2012,10,24,11,0,202,568,567,10.14733887,19.30388794,999,269,1
2012,10,24,12,0,97,898,685,10.77932739,19.94542847,999,275,1
2012,10,24,13,0,94,881,637,10.90435791,20.07238159,998,281,2
2012,10,24,14,0,87,837,528,10.54342651,19.70598755,999,287,2
2012,10,24,15,0,75,751,370,9.61114502,18.75966797,999,294,2
2012,10,24,16,0,55,573,183,8.118530273,17.24447021,999,300,2
2012,10,24,17,0,14,113,17,5.8800354,14.97182617,1000,307,3
2012,10,24,18,0,0,0,0,4.944702148,14.02190552,1000,314,3
2012,10,24,19,0,0,0,0,4.458618164,13.5281311,1001,321,3
2012,10,24,20,0,0,0,0,4.071868896,13.1352478,1001,328,2
2012,10,24,21,0,0,0,0,3.731719971,12.78963623,1002,333,2
2012,10,24,22,0,0,0,0,2.972290039,12.01796875,1002,336,2
2012,10,24,23,0,0,0,0,2.151885986,11.18416748,1002,341,2
2012,10,25,0,0,0,0,0,1.672393799,10.69674072,1002,346,2
2012,10,25,1,0,0,0,0,1.296875,10.31496582,1002,349,2
2012,10,25,2,0,0,0,0,1.033233643,10.0468689,1002,352,1
2012,10,25,3,0,0,0,0,0.85458374,9.865197754,1002,352,1
2012,10,25,4,0,0,0,0,0.816040039,9.826013184,1002,355,1
2012,10,25,5,0,0,0,0,1.030975342,10.0446106,1002,357,1
2012,10,25,6,0,0,0,0,1.430419922,10.45076904,1002,352,1
2012,10,25,7,0,36,369,81,3.224395752,12.27410278,1002,343,1
2012,10,25,8,0,65,653,263,5.702148438,14.7907959,1002,340,1
2012,10,25,9,0,81,777,436,7.945892334,17.06887207,1002,338,2
2012,10,25,10,0,241,321,425,10.418396,19.57875977,1002,333,2
2012,10,25,11,0,95,872,650,11.91986084,21.10296021,1001,328,2
2012,10,25,12,0,96,880,669,12.76928711,21.96532593,1001,326,2
2012,10,25,13,0,93,868,624,12.8991394,22.0972229,1000,324,3
2012,10,25,14,0,87,829,520,12.40332031,21.59389648,1000,322,3
2012,10,25,15,0,75,747,365,11.31750488,20.49163208,1000,321,4
2012,10,25,16,0,55,571,179,9.615997314,18.76445923,1000,320,4
2012,10,25,17,0,13,102,15,7.363830566,16.47823486,1000,318,4
2012,10,25,18,0,0,0,0,5.974945068,15.06807861,1001,319,4
2012,10,25,19,0,0,0,0,4.960174561,14.03759155,1001,320,4
2012,10,25,20,0,0,0,0,4.045837402,13.10891113,1000,322,4
2012,10,25,21,0,0,0,0,3.258453369,12.30895386,1001,321,3
2012,10,25,22,0,0,0,0,2.547119141,11.58608398,1001,319,3
2012,10,25,23,0,0,0,0,1.885345459,10.9135376,1000,317,3
2012,10,26,0,0,0,0,0,1.342895508,10.36202393,1000,315,2
2012,10,26,1,0,0,0,0,0.913787842,9.925714111,1000,312,2
2012,10,26,2,0,0,0,0,0.558654785,9.564538574,1000,310,2
2012,10,26,3,0,0,0,0,0.289306641,9.290551758,1000,311,1
2012,10,26,4,0,0,0,0,0.094665527,9.092523193,1000,311,1
2012,10,26,5,0,0,0,0,-0.041870117,8.953607178,1000,307,1
2012,10,26,6,0,0,0,0,-0.035644531,8.959893799,1000,296,0
2012,10,26,7,0,36,382,81,2.439453125,11.47670898,1001,292,0
2012,10,26,8,0,66,674,268,5.85635376,14.9475647,1001,300,0
2012,10,26,9,0,82,799,443,9.129455566,18.27044067,1001,319,1
2012,10,26,10,0,91,861,578,11.52685547,20.70406494,1001,327,1
2012,10,26,11,0,96,889,658,13.35168457,22.55663452,1000,328,2
2012,10,26,12,0,96,895,675,14.52151489,23.74450073,999,328,2
2012,10,26,13,0,94,879,627,14.95037842,24.18007813,998,326,2
2012,10,26,14,0,87,835,519,14.66934204,23.89473877,998,326,3
2012,10,26,15,0,75,748,362,13.73901367,22.95015869,997,326,3
2012,10,26,16,0,54,566,175,11.81954956,21.00155029,997,321,3
2012,10,26,17,0,11,88,13,8.932861328,18.07134399,997,317,3
2012,10,26,18,0,0,0,0,7.683837891,16.80339966,997,319,4
2012,10,26,19,0,0,0,0,6.771789551,15.87749634,998,320,4
2012,10,26,20,0,0,0,0,5.982421875,15.07607422,997,320,4
2012,10,26,21,0,0,0,0,5.352020264,14.43596802,997,319,3
2012,10,26,22,0,0,0,0,4.841247559,13.91738281,997,319,3
2012,10,26,23,0,0,0,0,4.418914795,13.48851929,996,320,3
2012,10,27,0,0,0,0,0,4.062438965,13.12648926,996,320,3
2012,10,27,1,0,0,0,0,3.799133301,12.85915527,995,321,3
2012,10,27,2,0,0,0,0,3.58682251,12.64345703,995,322,3
2012,10,27,3,0,0,0,0,3.395812988,12.4494873,995,323,2
2012,10,27,4,0,0,0,0,3.237243652,12.28832397,995,323,2
2012,10,27,5,0,0,0,0,3.102416992,12.15130005,995,322,3
2012,10,27,6,0,0,0,0,3.037658691,12.08547363,995,321,3
2012,10,27,7,0,35,364,76,5.018920898,14.09789429,996,322,2
2012,10,27,8,0,65,658,259,8.235046387,17.36312256,996,319,2
2012,10,27,9,0,81,785,433,11.98742676,21.17208252,995,318,2
2012,10,27,10,0,90,848,567,15.07266235,24.30446777,995,322,2
2012,10,27,11,0,95,877,646,17.38592529,26.65401611,994,324,2
2012,10,27,12,0,96,883,662,18.65127563,27.93969116,994,321,2
2012,10,27,13,0,93,866,615,19.06477356,28.35994873,993,321,3
2012,10,27,14,0,86,823,508,18.69564819,27.98485718,992,322,3
2012,10,27,15,0,74,735,353,17.57632446,26.84758911,992,324,3
2012,10,27,16,0,53,551,169,15.35559082,24.59197388,993,322,3
2012,10,27,17,0,0,0,0,12.23361206,21.42223511,993,320,3
2012,10,27,18,0,0,0,0,10.80886841,19.97597656,993,322,3
2012,10,27,19,0,0,0,0,9.721343994,18.87203369,994,323,3
2012,10,27,20,0,0,0,0,8.777954102,17.91445313,994,321,3
2012,10,27,21,0,0,0,0,7.978973389,17.10341797,994,316,2
2012,10,27,22,0,0,0,0,7.296051025,16.41021118,994,311,2
2012,10,27,23,0,0,0,0,6.722900391,15.82836304,994,307,2
2012,10,28,0,0,0,0,0,6.172912598,15.26998291,993,302,2
2012,10,28,1,0,0,0,0,5.7628479,14.85366211,994,300,1
2012,10,28,2,0,0,0,0,5.429260254,14.51494751,994,302,1
2012,10,28,3,0,0,0,0,5.13293457,14.21401367,994,306,1
2012,10,28,4,0,0,0,0,4.889373779,13.9666687,994,311,1
2012,10,28,5,0,0,0,0,4.653503418,13.72710571,994,315,1
2012,10,28,6,0,0,0,0,4.528167725,13.59978638,994,319,1
2012,10,28,7,0,34,353,73,6.739654541,15.84526978,994,335,1
2012,10,28,8,0,64,652,255,10.25799561,19.41668091,994,11,0
2012,10,28,9,0,80,781,428,14.53912354,23.76275024,995,77,0
2012,10,28,10,0,90,846,562,17.89393616,27.17015991,994,117,0
2012,10,28,11,0,95,876,641,19.74713135,29.05339966,993,143,0
2012,10,28,12,0,96,883,658,21.25382996,30.58513794,993,187,0
2012,10,28,13,0,93,866,611,21.84712219,31.18850098,992,261,0
2012,10,28,14,0,86,823,504,21.43934631,30.77382813,992,294,0
2012,10,28,15,0,74,734,349,20.13435364,29.44707642,992,311,1
2012,10,28,16,0,53,546,165,17.30358887,26.57052002,992,322,1
2012,10,28,17,0,0,0,0,13.90139771,23.11535034,993,327,2
2012,10,28,18,0,0,0,0,12.55557251,21.74901733,993,331,2
2012,10,28,19,0,0,0,0,11.45452881,20.63128052,994,335,2
2012,10,28,20,0,0,0,0,10.52182007,19.68447266,994,334,2
2012,10,28,21,0,0,0,0,9.710205078,18.86062012,995,325,2
2012,10,28,22,0,0,0,0,8.960662842,18.09978638,995,313,1
2012,10,28,23,0,0,0,0,8.211181641,17.33898315,995,302,2
2012,10,29,0,0,0,0,0,7.427429199,16.54335938,995,296,2
2012,10,29,1,0,0,0,0,6.64352417,15.74755249,995,292,2
2012,10,29,2,0,0,0,0,5.836883545,14.92852173,996,294,2
2012,10,29,3,0,0,0,0,5.049835205,14.12929688,996,300,2
2012,10,29,4,0,0,0,0,4.359222412,13.42781982,996,304,2
2012,10,29,5,0,0,0,0,3.738800049,12.79763184,997,306,2
2012,10,29,6,0,0,0,0,3.327026367,12.37923584,997,304,1
2012,10,29,7,0,34,347,71,5.260345459,14.34285889,998,301,1
2012,10,29,8,0,64,651,252,8.412078857,17.54259644,998,284,0
2012,10,29,9,0,80,781,425,12.58273315,21.77617798,998,263,0
2012,10,29,10,0,90,846,558,16.28768921,25.53823242,997,254,1
2012,10,29,11,0,95,876,637,19.51419067,28.81643066,997,242,1
2012,10,29,12,0,96,882,654,21.41357422,30.7473999,996,246,1
2012,10,29,13,0,93,865,606,21.89651489,31.23858032,995,265,1
2012,10,29,14,0,86,821,500,21.48143005,30.8164917,995,284,2
2012,10,29,15,0,74,732,345,20.23901367,29.55330811,995,298,2
2012,10,29,16,0,52,541,162,17.58200073,26.85317383,995,309,2
2012,10,29,17,0,0,0,0,14.06591797,23.28218994,995,315,3
2012,10,29,18,0,0,0,0,12.44570923,21.63726196,996,320,3
2012,10,29,19,0,0,0,0,11.00500488,20.17473755,996,323,3
2012,10,29,20,0,0,0,0,9.669342041,18.81890259,997,321,2
2012,10,29,21,0,0,0,0,8.507232666,17.63927612,997,316,2
2012,10,29,22,0,0,0,0,7.456878662,16.57305298,997,309,2
2012,10,29,23,0,0,0,0,6.448822021,15.54970703,997,304,2
2012,10,30,0,0,0,0,0,5.44744873,14.53292236,997,300,2
2012,10,30,1,0,0,0,0,4.63092041,13.70372925,997,298,2
2012,10,30,2,0,0,0,0,3.956207275,13.01848755,996,294,2
2012,10,30,3,0,0,0,0,3.408203125,12.46181641,996,289,2
2012,10,30,4,0,0,0,0,2.959259033,12.00560913,997,287,2
2012,10,30,5,0,0,0,0,2.623596191,11.66454468,997,286,2
2012,10,30,6,0,0,0,0,2.340637207,11.3769165,997,285,2
2012,10,30,7,0,34,354,70,3.771820068,12.83101807,998,284,2
2012,10,30,8,0,65,666,254,6.501922607,15.603479,998,281,1
2012,10,30,9,0,81,798,430,9.687744141,18.83751831,998,274,1
2012,10,30,10,0,91,864,565,12.88803101,22.08620605,997,269,1
2012,10,30,11,0,96,894,646,15.82565308,25.06908569,996,263,0
2012,10,30,12,0,97,901,663,18.1383667,27.41842041,995,255,0
2012,10,30,13,0,94,884,615,19.43035889,28.73140869,994,260,1
2012,10,30,14,0,87,841,507,19.68055725,28.98574219,993,267,1
2012,10,30,15,0,74,751,350,18.79734802,28.08815918,993,276,1
2012,10,30,16,0,53,557,163,15.99807739,25.24437866,993,292,2
2012,10,30,17,0,0,0,0,12.38375854,21.57454834,994,303,3
2012,10,30,18,0,0,0,0,10.65698242,19.82167969,994,312,3
2012,10,30,19,0,0,0,0,9.096984863,18.23821411,994,316,2
2012,10,30,20,0,0,0,0,7.769897461,16.89110718,995,315,2
2012,10,30,21,0,0,0,0,6.760101318,15.86605225,994,307,2
2012,10,30,22,0,0,0,0,5.927459717,15.02071533,994,294,2
2012,10,30,23,0,0,0,0,5.132446289,14.21343384,994,286,2
2012,10,31,0,0,0,0,0,4.08682251,13.15151367,994,284,2
2012,10,31,1,0,0,0,0,3.020629883,12.06838379,994,283,2
2012,10,31,2,0,0,0,0,2.61529541,11.65651855,994,283,2
2012,10,31,3,0,0,0,0,2.500823975,11.54018555,994,283,2
2012,10,31,4,0,0,0,0,2.354064941,11.39095459,995,280,1
2012,10,31,5,0,0,0,0,2.51071167,11.55013428,995,271,1
2012,10,31,6,0,0,0,0,2.506530762,11.54586182,995,251,1
2012,10,31,7,0,28,0,28,3.261505127,12.31292114,995,229,1
2012,10,31,8,0,48,0,48,4.706542969,13.78069458,996,220,1
2012,10,31,9,0,126,0,126,6.69430542,15.79900513,996,225,1
2012,10,31,10,0,234,61,268,9.991943359,19.14647827,996,235,1
2012,10,31,11,0,156,671,566,12.35925293,21.54955444,995,247,1
2012,10,31,12,0,215,516,537,13.02566528,22.22609863,995,262,1
2012,10,31,13,0,245,350,449,12.85232544,22.05013428,995,272,2
2012,10,31,14,0,171,469,403,12.10205078,21.2885376,994,279,2
2012,10,31,15,0,150,152,205,11.09786987,20.26921997,994,285,2
2014,10,31,16,0,73,87,90,9.421356201,18.56813965,988,250,2
2014,10,31,17,0,0,0,0,7.653991699,16.77422485,988,260,2
2014,10,31,18,0,0,0,0,6.351013184,15.45153198,988,268,2
2014,10,31,19,0,0,0,0,5.557556152,14.64598999,988,275,2
2014,10,31,20,0,0,0,0,5.06552124,14.14638672,988,281,2
2014,10,31,21,0,0,0,0,4.515380859,13.58773193,988,284,2
2014,10,31,22,0,0,0,0,4.015991211,13.08062134,987,286,2
2014,10,31,23,0,0,0,0,3.516387939,12.57317505,987,286,2
2014,11,1,0,0,0,0,0,3.059265137,12.10875854,987,285,2
2014,11,1,1,0,0,0,0,2.653198242,11.69613037,988,280,2
2014,11,1,2,0,0,0,0,2.321533203,11.3590332,988,271,2
2014,11,1,3,0,0,0,0,2.024200439,11.05672607,989,261,2
2014,11,1,4,0,0,0,0,1.608215332,10.63372192,990,248,2
2014,11,1,5,0,0,0,0,1.154754639,10.17247925,991,235,2
2014,11,1,6,0,0,0,0,0.614959717,9.623498535,991,224,2
2014,11,1,7,0,34,102,44,1.595550537,10.62038574,992,213,2
2014,11,1,8,0,64,646,244,3.408905029,12.46312866,992,208,1
2014,11,1,9,0,150,425,333,5.151885986,14.23339233,993,211,1
2014,11,1,10,0,235,65,270,6.531097412,15.63369141,993,217,1
2014,11,1,11,0,248,36,270,7.635437012,16.75478516,993,233,1
2014,11,1,12,0,47,0,47,8.398498535,17.52941284,993,257,1
2014,11,1,13,0,29,0,29,8.63861084,17.77315674,993,278,1
2014,11,1,14,0,218,113,274,8.127227783,17.25408325,992,296,1
2014,11,1,15,0,118,426,271,7.155578613,16.26769409,993,307,1
2014,11,1,16,0,52,524,152,5.832824707,14.92473755,993,312,1
2014,11,1,17,0,0,0,0,3.980621338,13.04369507,994,311,1
2014,11,1,18,0,0,0,0,3.309387207,12.36168823,995,308,2
2014,11,1,19,0,0,0,0,2.721923828,11.76467285,995,304,2
2014,11,1,20,0,0,0,0,2.119293213,11.15215454,996,301,2
2014,11,1,21,0,0,0,0,1.52947998,10.55254517,996,301,2
2014,11,1,22,0,0,0,0,0.972045898,9.985681152,996,303,2
2014,11,1,23,0,0,0,0,0.434539795,9.439050293,996,305,2
2014,11,2,0,0,0,0,0,-0.069671631,8.926049805,996,307,2
2014,11,2,1,0,0,0,0,-0.527923584,8.459741211,996,307,2
2014,11,2,2,0,0,0,0,-0.724243164,8.259881592,997,305,2
2014,11,2,3,0,0,0,0,-1.011810303,7.967156982,997,305,2
2014,11,2,4,0,0,0,0,-1.355651855,7.616937256,997,306,2
2014,11,2,5,0,0,0,0,-1.629699707,7.337731934,998,310,2
2014,11,2,6,0,0,0,0,-1.669952393,7.296624756,998,312,2
2014,11,2,7,0,32,324,62,-0.434020996,8.554742432,999,314,2
2014,11,2,8,0,106,180,156,1.651947021,10.67641602,1000,315,2
2014,11,2,9,0,82,786,417,4.835510254,13.91106567,1000,318,2
2014,11,2,10,0,92,854,552,7.614929199,16.73317871,1000,319,3
2014,11,2,11,0,97,886,632,9.273529053,18.41692505,999,319,3
2014,11,2,12,0,98,893,649,10.27651978,19.43505249,999,318,3
2014,11,2,13,0,95,877,602,10.61697388,19.7807251,998,318,3
2014,11,2,14,0,88,832,495,10.29690552,19.455896,997,319,3
2014,11,2,15,0,75,738,338,9.318389893,18.46260986,998,320,3
2014,11,2,16,0,55,506,151,7.504180908,16.62099609,998,319,3
2014,11,2,17,0,0,0,0,5.058746338,14.13796387,999,314,3
2014,11,2,18,0,0,0,0,4.115966797,13.18035278,999,313,4
2014,11,2,19,0,0,0,0,3.246734619,12.29720459,1000,314,4
2014,11,2,20,0,0,0,0,2.350067139,11.38594971,1000,317,3
2014,11,2,21,0,0,0,0,1.476745605,10.49810181,1001,322,3
2014,11,2,22,0,0,0,0,0.657745361,9.665246582,1001,334,2
2014,11,2,23,0,0,0,0,-0.043457031,8.951928711,1000,346,2
2014,11,3,0,0,0,0,0,-0.67880249,8.305383301,1000,5,1
2014,11,3,1,0,0,0,0,-1.217926025,7.756555176,1000,28,1
2014,11,3,2,0,0,0,0,-1.738037109,7.226861572,1000,45,0
2014,11,3,3,0,0,0,0,-2.2137146,6.742242432,1000,57,0
2014,11,3,4,0,0,0,0,-2.550811768,6.398583984,1001,46,0
2014,11,3,5,0,0,0,0,-2.766082764,6.17901001,1001,306,0
2014,11,3,6,0,0,0,0,-2.844665527,6.098779297,1002,290,0
2014,11,3,7,0,33,293,59,-0.871276855,8.109033203,1002,274,0
2014,11,3,8,0,102,212,160,2.222564697,11.25594482,1003,262,0
2014,11,3,9,0,162,329,302,5.68951416,14.77791748,1003,289,0
2014,11,3,10,0,99,840,548,8.679382324,17.81334839,1003,315,1
2014,11,3,11,0,104,872,628,10.57971191,19.74239502,1003,324,1
2014,11,3,12,0,106,878,644,11.75161743,20.93206177,1002,329,1
2014,11,3,13,0,102,859,596,12.16253662,21.3492981,1002,331,1
2014,11,3,14,0,94,810,487,11.87310791,21.05550537,1001,328,2
2014,11,3,15,0,80,710,330,10.80761719,19.97390137,1001,324,2
2014,11,3,16,0,55,496,146,8.429443359,17.55983887,1001,322,2
2014,11,3,17,0,0,0,0,5.695465088,14.78414307,1001,323,3
2014,11,3,18,0,0,0,0,4.809753418,13.88463745,1002,328,3
2014,11,3,19,0,0,0,0,3.900848389,12.96132813,1002,334,3
2014,11,3,20,0,0,0,0,3.018768311,12.06505737,1003,336,3
2014,11,3,21,0,0,0,0,2.257843018,11.29168091,1003,337,3
2014,11,3,22,0,0,0,0,1.617218018,10.64046631,1003,335,2
2014,11,3,23,0,0,0,0,1.136810303,10.15200195,1003,330,2
2014,11,4,0,0,0,0,0,0.752380371,9.761071777,1003,328,2
2014,11,4,1,0,0,0,0,0.387084961,9.389581299,1002,326,2
2014,11,4,2,0,0,0,0,0.059539795,9.056329346,1002,331,1
2014,11,4,3,0,0,0,0,-0.209228516,8.782830811,1002,340,1
2014,11,4,4,0,0,0,0,-0.406982422,8.581506348,1003,352,1
2014,11,4,5,0,0,0,0,-0.573577881,8.411920166,1003,5,0
2014,11,4,6,0,0,0,0,-0.718902588,8.263848877,1004,17,0
2014,11,4,7,0,32,271,55,1.120330811,10.13497314,1004,28,0
2014,11,4,8,0,97,260,167,4.683441162,13.75594482,1005,31,0
2014,11,4,9,0,88,751,402,7.930786133,17.05327759,1004,13,0
2014,11,4,10,0,98,821,534,10.76980591,19.93526611,1004,3,1
2014,11,4,11,0,104,853,612,12.70870972,21.90358887,1003,352,1
2014,11,4,12,0,202,535,528,14.14733887,23.36431274,1002,341,1
2014,11,4,13,0,206,472,475,14.64529419,23.86998901,1002,333,1
2014,11,4,14,0,170,476,399,14.28430176,23.50344238,1002,330,2
2014,11,4,15,0,79,687,319,13.04962158,22.24987183,1001,330,2
2014,11,4,16,0,54,472,139,10.23184204,19.38939819,1002,329,2
2014,11,4,17,0,0,0,0,7.207122803,16.31893311,1002,329,2
2014,11,4,18,0,0,0,0,6.021118164,15.11477051,1002,334,3
2014,11,4,19,0,0,0,0,5.125305176,14.2050415,1002,336,3
2014,11,4,20,0,0,0,0,4.442169189,13.51125488,1002,334,2
